Data/BL/bl20_19.rcp | 14 | 0.15636277 | 60 | 60 | 61 | [0, 0, 0, 2, 0, 4, 0, 5, 0, 4, 9, 10, 4, 0, 6, 11, 8, 8, 12, 12, 11, 14] | 0 | 0 | 600 | 
Data/BL/bl20_17.rcp | 15 | 0.290191 | 92 | 81 | 130 | [0, 0, 0, 0, 0, 0, 3, 5, 6, 10, 0, 10, 11, 2, 7, 0, 12, 6, 7, 13, 12, 15] | 0 | 0 | 600 | 
Data/BL/bl20_11.rcp | 17 | 0.33929682 | 161 | 121 | 183 | [0, 0, 0, 0, 0, 0, 4, 4, 0, 2, 3, 11, 12, 8, 7, 0, 0, 9, 6, 13, 9, 17] | 0 | 0 | 600 | 
Data/BL/bl20_15.rcp | 13 | 0.4192131 | 154 | 114 | 215 | [0, 0, 1, 0, 4, 0, 1, 4, 7, 2, 4, 3, 5, 8, 5, 9, 11, 10, 8, 1, 9, 13] | 0 | 0 | 600 | 
Data/BL/bl20_6.rcp | 16 | 0.45872432 | 219 | 149 | 154 | [0, 0, 0, 0, 4, 7, 2, 0, 4, 5, 7, 5, 0, 9, 12, 9, 0, 12, 9, 15, 10, 16] | 0 | 0 | 600 | 
Data/BL/bl25_4.rcp | 22 | 0.4618049 | 192 | 172 | 297 | [0, 0, 0, 4, 8, 2, 5, 10, 4, 13, 7, 8, 7, 9, 9, 14, 12, 16, 15, 11, 16, 16, 20, 16, 19, 19, 22] | 0 | 0 | 600 | 
Data/BL/bl25_5.rcp | 28 | 0.94640607 | 722 | 421 | 1679 | [0, 0, 0, 0, 2, 4, 5, 2, 9, 5, 8, 13, 13, 10, 14, 18, 11, 19, 12, 23, 23, 9, 23, 17, 19, 23, 28] | 0 | 0 | 600 | 
Data/BL/bl20_10.rcp | 16 | 1.0298932 | 1232 | 645 | 1369 | [0, 0, 0, 0, 5, 4, 13, 14, 7, 8, 4, 10, 0, 10, 14, 11, 8, 5, 7, 1, 13, 18] | 0 | 0 | 600 | 
Data/BL/bl25_19.rcp | 23 | 1.0435187 | 327 | 209 | 652 | [0, 0, 0, 6, 0, 18, 4, 4, 4, 7, 7, 8, 11, 14, 9, 10, 14, 12, 20, 20, 11, 15, 11, 16, 21, 18, 23] | 0 | 0 | 600 | 
Data/BL/bl25_13.rcp | 17 | 1.1227237 | 1060 | 587 | 811 | [0, 0, 0, 0, 0, 4, 0, 2, 5, 9, 9, 5, 5, 11, 1, 6, 10, 9, 14, 14, 10, 10, 14, 16, 11, 14, 17] | 0 | 0 | 600 | 
Data/BL/bl20_8.rcp | 20 | 1.2373872 | 818 | 437 | 933 | [0, 0, 0, 3, 5, 3, 8, 7, 0, 0, 9, 12, 5, 11, 11, 10, 5, 15, 17, 16, 16, 20] | 0 | 0 | 600 | 
Data/BL/bl25_17.rcp | 26 | 1.3639228 | 617 | 381 | 962 | [0, 0, 0, 6, 9, 0, 2, 3, 12, 6, 7, 13, 14, 12, 8, 1, 13, 21, 17, 3, 25, 17, 17, 17, 21, 21, 26] | 0 | 0 | 600 | 
Data/BL/bl20_18.rcp | 18 | 1.5402848 | 1494 | 792 | 2294 | [0, 0, 0, 1, 3, 7, 0, 14, 2, 5, 0, 3, 5, 8, 11, 12, 8, 7, 16, 17, 14, 18] | 0 | 0 | 600 | 
Data/BL/bl20_9.rcp | 14 | 1.7430935 | 1480 | 776 | 3603 | [0, 0, 0, 5, 7, 0, 11, 0, 3, 1, 0, 5, 10, 8, 2, 11, 12, 4, 9, 12, 10, 14] | 0 | 0 | 600 | 
